#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#                    <taxonset id="TaxonSet.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="kappa1Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="kappa2Prior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution" x="@popSize.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <OneOnX id="OneOnX.1" name="distr"/>
#        </prior>
#        <prior id="PropInvariantPrior.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="distribution">
#            <parameter id="proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="x" upper="1.0">0.0</parameter>
#            <Uniform id="Uniform.2" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@allgenes_concatenated_withoutgroup_namedbysubspecies" id="treeLikelihood.allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:allgenes_concatenated_withoutgroup_namedbysubspecies">
#            <siteModel id="SiteModel.s:allgenes_concatenated_withoutgroup_namedbysubspecies" proportionInvariant="@proportionInvariant.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:allgenes_concatenated_withoutgroup_namedbysubspecies" name="shape">1.0</parameter>
#                <substModel id="tn93.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa1="@kappa1.s:allgenes_concatenated_withoutgroup_namedbysubspecies" kappa2="@kappa2.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.TN93">
#                    <frequencies id="estimatedFreqs.s:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:allgenes_concatenated_withoutgroup_namedbysubspecies" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:allgenes_concatenated_withoutgroup_namedbysubspecies" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:allgenes_concatenated_withoutgroup_namedbysubspecies" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	kappa1	kappa2	proportionInvariant	popSize	CoalescentConstant	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
55000	-4577.284366888597	-4832.176292587115	254.89192569851863	-4832.176292587115	0.05667435071910415	9.592928052580163	8.936591275485467	0.0	0.017900531173923005	258.56647467296216	0.3356334527109113	0.2519322155151787	0.13864917599691587	0.273785155776994
56000	-4560.414874623659	-4826.092211604322	265.67733698066314	-4826.092211604322	0.06408716314049366	9.592928052580163	8.936591275485467	0.0	0.01663137952267086	269.2783468118025	0.3307256249741922	0.2519322155151787	0.13864917599691587	0.2786929835137131
57000	-4568.0482442341545	-4829.214989044949	261.16674481079485	-4829.214989044949	0.06593246764146872	9.592928052580163	9.444620564944318	0.0	0.018390015617509015	264.96665581867524	0.3227622089415526	0.27450026165624647	0.11608112985584809	0.2866563995463527
58000	-4580.072050989099	-4836.352920290352	256.2808693012526	-4836.352920290352	0.0638619854145234	9.592928052580163	9.444620564944318	0.0	0.018185413814573167	260.0695922552772	0.3227622089415526	0.2945655241977297	0.11608112985584809	0.26659113700486947
59000	-4561.665403368972	-4828.054991402747	266.38958803377517	-4828.054991402747	0.06505295223323806	9.592928052580163	9.444620564944318	0.0	0.013960865850264143	269.9139492728692	0.3227622089415526	0.2945655241977297	0.11608112985584809	0.26659113700486947
60000	-4570.985313944074	-4828.08277736621	257.09746342213646	-4828.08277736621	0.06473486581110717	9.592928052580163	9.444620564944318	0.0	0.017083319700239654	260.8236690734771	0.3227622089415526	0.2945655241977297	0.11608112985584809	0.26659113700486947
61000	-4559.161452514878	-4829.290822282008	270.1293697671297	-4829.290822282008	0.05733107078503317	9.592928052580163	7.882260645608098	0.0	0.013373205567702277	273.29622198622263	0.2988653016134545	0.2945655241977297	0.13997803718394622	0.26659113700486947
62000	-4574.212163259853	-4828.950497024537	254.7383337646839	-4828.950497024537	0.06252346645867696	9.592928052580163	7.882260645608098	0.0	0.018484625088331777	258.2288721734004	0.2988653016134545	0.2945655241977297	0.13997803718394622	0.26659113700486947
63000	-4565.589274903817	-4825.445756936505	259.8564820326883	-4825.445756936505	0.06302065591317862	9.592928052580163	7.882260645608098	0.0	0.016362500949671812	263.2250733204379	0.29809914141403915	0.2945655241977297	0.14074419738336152	0.26659113700486947
64000	-4557.326483392944	-4823.109464390747	265.7829809978033	-4823.109464390747	0.060731759910387983	9.592928052580163	7.350169091599267	0.0	0.014338826815678727	268.903602062976	0.29809914141403915	0.2945655241977297	0.14074419738336152	0.26659113700486947
65000	-4566.274052522765	-4825.6434906447375	259.36943812197256	-4825.6434906447375	0.061945594589967436	11.978547370460296	7.6355998844186805	0.0	0.017969068537296722	263.19567204343065	0.29809914141403915	0.27601976458962757	0.14074419738336152	0.2851368966129716
66000	-4573.103158689892	-4830.680680958726	257.57752226883406	-4830.680680958726	0.05777915735795686	11.978547370460296	7.6355998844186805	0.0	0.015379609078715613	261.24814687140434	0.29809914141403915	0.27601976458962757	0.13208931132583834	0.29379178267049477
67000	-4572.076814042041	-4827.877263940479	255.8004498984377	-4827.877263940479	0.05893263757475233	11.978547370460296	7.6355998844186805	0.0	0.01823703172712226	259.6414861919071	0.29809914141403915	0.27601976458962757	0.13208931132583834	0.29379178267049477
68000	-4573.600633157258	-4833.121188992911	259.52055583565294	-4833.121188992911	0.061430349711006374	11.978547370460296	7.6355998844186805	0.0	0.018483898819372256	263.3750379110132	0.29809914141403915	0.27601976458962757	0.13208931132583834	0.29379178267049477
69000	-4575.34219826651	-4835.548808149045	260.20660988253456	-4835.548808149045	0.06000449615296146	11.978547370460296	8.160375110149054	0.0	0.018191710931412083	264.1569765509884	0.29809914141403915	0.27601976458962757	0.13208931132583834	0.29379178267049477
70000	-4571.149261049259	-4835.102353314875	263.95309226561545	-4835.102353314875	0.06185024372463928	11.978547370460296	8.160375110149054	0.0	0.016420373632155164	267.8010157455256	0.2900444633770795	0.2840744426265872	0.13208931132583834	0.29379178267049477
71000	-4604.067737079845	-4855.716119647597	251.6483825677521	-4855.716119647597	0.06361086885762683	11.978547370460296	8.160375110149054	0.0	0.02111388636175555	255.74771413462332	0.2900444633770795	0.2840744426265872	0.13208931132583834	0.29379178267049477
72000	-4581.470446873672	-4827.559151398959	246.0887045252875	-4827.559151398959	0.06103889278244973	11.978547370460296	8.703854774497128	0.0	0.015844602015392995	250.01210189269796	0.2900444633770795	0.2840744426265872	0.13208931132583834	0.29379178267049477
73000	-4574.982733695565	-4829.483167738086	254.50043404252082	-4829.483167738086	0.05960059505792877	11.978547370460296	8.703854774497128	0.0	0.020574955040550742	258.68507709587755	0.3045802033415374	0.2840744426265872	0.11755357136138045	0.29379178267049477
74000	-4573.859058515551	-4837.1316612808505	263.27260276529944	-4837.1316612808505	0.05620709701930762	11.978547370460296	8.703854774497128	0.0	0.015284486804182878	267.1600096368969	0.3045802033415374	0.2848938548670246	0.11976189449709082	0.29076404729434696
75000	-4577.954826133302	-4832.930490071229	254.97566393792616	-4832.930490071229	0.062243020608315186	11.978547370460296	8.703854774497128	0.0	0.01698504580549444	258.96856572830086	0.3045802033415374	0.2848938548670246	0.11976189449709082	0.29076404729434696
76000	-4565.707505521333	-4827.4842253871875	261.7767198658549	-4827.4842253871875	0.06433623821608704	11.978547370460296	8.703854774497128	0.0	0.018086071897671026	265.8324304914325	0.3045802033415374	0.2848938548670246	0.11976189449709082	0.29076404729434696
77000	-4554.847437489834	-4821.5851738494075	266.73773635957326	-4821.5851738494075	0.06313504214262348	11.978547370460296	8.703854774497128	0.0	0.01661074381449062	270.70835455526645	0.31631124907255165	0.2731628091360104	0.11976189449709082	0.29076404729434696
78000	-4567.222596372228	-4837.853357094153	270.6307607219253	-4837.853357094153	0.059995303744686486	11.978547370460296	8.703854774497128	0.0	0.014293954745899838	274.4511659167127	0.31631124907255165	0.2626953162338748	0.13022938739922638	0.29076404729434696
79000	-4559.878772344894	-4833.710202186859	273.83142984196445	-4833.710202186859	0.05829043247065876	11.978547370460296	8.703854774497128	0.0	0.01307256707883424	277.5625142522703	0.31631124907255165	0.26116963693593614	0.13022938739922638	0.29228972659228564
80000	-4567.316455941907	-4827.391631275263	260.0751753333555	-4827.391631275263	0.06234420615934438	11.74645094640838	11.014029194500297	0.0	0.02034958776331721	264.63925649360687	0.31631124907255165	0.2590070592282207	0.13022938739922638	0.2944523043000011
81000	-4571.395201867374	-4831.141794458615	259.74659259124	-4831.141794458615	0.06442764562233123	11.74645094640838	11.014029194500297	0.0	0.018871650271784248	264.23527390747984	0.3374648094687446	0.2718174713309285	0.11741897529651861	0.27329874390380815
82000	-4571.000969722719	-4829.8317544160145	258.83078469329547	-4829.8317544160145	0.061928708411119915	13.415844307437741	11.014029194500297	0.0	0.01678783914335754	263.4654659638708	0.3374648094687446	0.2718174713309285	0.11741897529651861	0.27329874390380815
83000	-4561.831843037666	-4826.116794383968	264.28495134630214	-4826.116794383968	0.06589020383656513	13.415844307437741	11.014029194500297	0.0	0.015767720437884554	268.8569426930764	0.34890011364906187	0.2718174713309285	0.11741897529651861	0.26186343972349085
84000	-4559.127234468148	-4823.847267257269	264.7200327891206	-4823.847267257269	0.06016285615778247	13.404363852199513	11.014029194500297	0.0	0.015087936907260228	269.2462242708541	0.34890011364906187	0.2718174713309285	0.11741897529651861	0.26186343972349085
85000	-4575.068731403565	-4834.5716979544095	259.5029665508442	-4834.5716979544095	0.06026376427937218	13.404363852199513	11.014029194500297	0.0	0.014608131931118939	263.99684084358677	0.346749202970139	0.2545375955254586	0.13827029875559435	0.2604429027488078
86000	-4570.693685530465	-4832.469593217872	261.77590768740725	-4832.469593217872	0.06330531803372039	13.113258786942506	11.014029194500297	0.0	0.015499938428661916	266.28481614480313	0.346749202970139	0.2545375955254586	0.13827029875559435	0.2604429027488078
87000	-4562.896036011867	-4834.520660123552	271.624624111685	-4834.520660123552	0.0571188014643507	13.341410204068872	11.014029194500297	0.0	0.014491472597008417	276.1009727202371	0.3357943261026537	0.26549247239294393	0.13827029875559435	0.2604429027488078
88000	-4563.727571181185	-4826.1433218928105	262.41575071162526	-4826.1433218928105	0.05853461195802871	13.341410204068872	11.014029194500297	0.0	0.014982639947023273	266.9254311345112	0.3104268098268377	0.26549247239294393	0.14582178442058438	0.2782589333596338
89000	-4578.442001506384	-4836.202164098609	257.76016259222445	-4836.202164098609	0.05666534235748751	11.390617317748802	11.014029194500297	0.0	0.0139440507224261	261.8869645175822	0.3104268098268377	0.26859729420033845	0.14582178442058438	0.2751541115522393
90000	-4576.835410411138	-4834.063158551864	257.2277481407261	-4834.063158551864	0.06035026423335939	11.390617317748802	11.014029194500297	0.0	0.01582182347529499	261.4808873399142	0.3024668771975109	0.2765572268296652	0.14582178442058438	0.2751541115522393
91000	-4588.228155289872	-4841.592422459325	253.36426716945255	-4841.592422459325	0.05929280805986525	11.390617317748802	11.014029194500297	0.0	0.01808469293198328	257.75108203512343	0.29308120746637445	0.2765572268296652	0.14582178442058438	0.28453978128337576
92000	-4563.714924735135	-4827.603842444976	263.88891770984105	-4827.603842444976	0.06079809683009719	11.390617317748802	11.014029194500297	0.0	0.01561480128580481	268.128885954208	0.29308120746637445	0.2765572268296652	0.14582178442058438	0.28453978128337576
93000	-4566.717069004308	-4823.127986254646	256.41091725033857	-4823.127986254646	0.06129304432359372	10.418494402429449	11.014029194500297	0.0	0.01902987446831878	260.6802134888181	0.2966871460878052	0.2765572268296652	0.14582178442058438	0.280933842661945
94000	-4563.444844279314	-4823.68198736841	260.237143089096	-4823.68198736841	0.060490829934855696	10.418494402429449	11.014029194500297	0.0	0.014761196654713062	264.2524311328578	0.2966871460878052	0.2765572268296652	0.14582178442058438	0.280933842661945
95000	-4565.6381053481355	-4825.198050576306	259.55994522817053	-4825.198050576306	0.05603832015701727	10.418494402429449	11.014029194500297	0.0	0.018010225275398285	263.77417104933926	0.2966871460878052	0.2796927039390589	0.14268630731119075	0.280933842661945
96000	-4576.958792676376	-4831.779616578175	254.8208239017987	-4831.779616578175	0.059921052669143986	13.044183672866279	11.014029194500297	0.0	0.015550514700411189	259.322398369907	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
97000	-4564.333346377655	-4829.883707064537	265.5503606868819	-4829.883707064537	0.0629291615520461	13.044183672866279	11.014029194500297	0.0	0.013751468364887416	269.9289870257924	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
98000	-4579.054617677373	-4836.40930549165	257.3546878142767	-4836.40930549165	0.05568557903708582	13.044183672866279	9.470345276855161	0.0	0.017057180976729498	261.6698123282534	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
99000	-4589.950184079109	-4833.52178312599	243.57159904688075	-4833.52178312599	0.06736759305650325	13.044183672866279	9.470345276855161	0.0	0.020906409417044643	248.09020805676897	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
100000	-4578.7374286540735	-4836.765586785793	258.02815813171907	-4836.765586785793	0.06324775803179881	13.044183672866279	9.470345276855161	0.0	0.018660819570914856	262.433137474704	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
101000	-4588.276707516758	-4833.944641486193	245.6679339694359	-4833.944641486193	0.06495084132969223	13.044183672866279	9.470345276855161	0.0	0.017899615641793026	250.03126643678584	0.3106921344119096	0.2796927039390589	0.12868131898708635	0.280933842661945
102000	-4584.12165928774	-4832.366567601228	248.244908313488	-4832.366567601228	0.06372420046961245	13.044183672866279	9.697792587117982	0.0	0.02217897156014886	252.86547779227968	0.2867933635002122	0.2796927039390589	0.12973570569219	0.3037782268685388
103000	-4574.18815426899	-4827.417977702037	253.22982343304722	-4827.417977702037	0.06419295136910859	13.044183672866279	9.697792587117982	0.0	0.017638812091764582	257.6213500054584	0.2867933635002122	0.2796927039390589	0.12973570569219	0.3037782268685388
104000	-4569.186588500605	-4831.421518194631	262.23492969402605	-4831.421518194631	0.06762817048836992	11.226669804025365	9.515946897740323	0.0	0.016239562701678936	266.2161250806489	0.2867933635002122	0.2796927039390589	0.12973570569219	0.3037782268685388
105000	-4579.898940994765	-4831.8178794084315	251.9189384136664	-4831.8178794084315	0.06542518174625978	11.226669804025365	9.515946897740323	0.0	0.009499528849818924	255.36392559577558	0.2867933635002122	0.2796927039390589	0.12973570569219	0.3037782268685388
106000	-4571.181309885472	-4835.854745315108	264.67343542963624	-4835.854745315108	0.06557989233060127	11.226669804025365	9.515946897740323	0.0	0.01592908754298037	268.63532725224604	0.2867933635002122	0.2868577266394994	0.1225706829917495	0.3037782268685388
107000	-4579.1362900871645	-4841.2073677861035	262.071077698939	-4841.2073677861035	0.06406567514089415	12.937738075349458	8.728439497160942	0.0	0.018038613815568587	266.2811323545065	0.2867933635002122	0.2868577266394994	0.1225706829917495	0.3037782268685388
108000	-4582.336066977435	-4837.94748423615	255.61141725871525	-4837.94748423615	0.06874895198566337	12.937738075349458	8.728439497160942	0.0	0.02071406815988886	259.9597703327764	0.2867933635002122	0.2868577266394994	0.1225706829917495	0.3037782268685388
109000	-4562.134789898396	-4827.846125199671	265.71133530127577	-4827.846125199671	0.06077000844782097	12.937738075349458	10.426978064663952	0.0	0.015645773728147416	270.09975884670735	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
110000	-4572.232544354308	-4832.254303498709	260.0217591444016	-4832.254303498709	0.0651072911132718	12.937738075349458	10.426978064663952	0.0	0.016730213369444163	264.47719812725654	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
111000	-4561.003473556497	-4824.40264214147	263.399168584973	-4824.40264214147	0.0696443892589691	12.937738075349458	10.426978064663952	0.0	0.017492766015789384	267.8991787241499	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
112000	-4551.107111975784	-4820.122268835207	269.01515685942303	-4820.122268835207	0.06534666722711313	12.710687896495353	8.48514002767426	0.0	0.013062989144595001	272.8180748204746	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
113000	-4543.239778261766	-4818.0015249315	274.7617466697338	-4818.0015249315	0.062454686312836474	12.710687896495353	8.48514002767426	0.0	0.013124670946486262	278.5693753927047	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
114000	-4542.609459224657	-4823.723325687476	281.11386646281863	-4823.723325687476	0.057737476240934456	12.710687896495353	10.081781342597475	0.0	0.012617587862176515	285.1896263388025	0.2867933635002122	0.27838912136754834	0.13103928826370057	0.3037782268685388
115000	-4551.880655924473	-4825.0756186748895	273.194962750416	-4825.0756186748895	0.06391530989471884	12.710687896495353	10.081781342597475	0.0	0.014665420944547833	277.4211233297186	0.2867933635002122	0.2705172835792192	0.13891112605202965	0.3037782268685388
116000	-4552.6442854503675	-4823.403004919219	270.75871946885167	-4823.403004919219	0.058328357617380845	12.710687896495353	10.081781342597475	0.0	0.013723635554811675	274.9185072114357	0.2867933635002122	0.2705172835792192	0.13891112605202965	0.3037782268685388
117000	-4562.36112236571	-4819.94337288524	257.5822505195301	-4819.94337288524	0.06586047697533016	12.710687896495353	10.081781342597475	0.0	0.015492245993008592	261.86325833302743	0.2867933635002122	0.2705172835792192	0.13891112605202965	0.3037782268685388
118000	-4562.661363505776	-4827.5991919219105	264.93782841613483	-4827.5991919219105	0.06311411508769714	12.710687896495353	10.081781342597475	0.0	0.015974849734794475	269.2495121833403	0.2955743614375271	0.2705172835792192	0.13891112605202965	0.2949972289312239
119000	-4544.648104743754	-4818.689922558737	274.041817814983	-4818.689922558737	0.06056772540532676	12.710687896495353	10.081781342597475	0.0	0.013048271673583429	278.1511416744338	0.2955743614375271	0.2909957313844408	0.13891112605202965	0.2745187811260023
120000	-4564.768903429172	-4824.081933935538	259.313030506366	-4824.081933935538	0.06433337663817383	11.174330697248802	7.3859322007428245	0.0	0.017339156712496362	262.91479474088004	0.31642887875784137	0.2909957313844408	0.11805660873171536	0.2745187811260023
121000	-4563.336127483146	-4827.1521277593465	263.81600027620027	-4827.1521277593465	0.05761395566580852	11.174330697248802	7.3859322007428245	0.0	0.01998854118302494	267.55995634155374	0.3144364726445169	0.29298813749776526	0.11805660873171536	0.2745187811260023
122000	-4557.596268770672	-4820.793689762391	263.1974209917189	-4820.793689762391	0.062294252078235406	11.174330697248802	7.3859322007428245	0.0	0.01614248275443166	266.7276723657452	0.3144364726445169	0.29298813749776526	0.11805660873171536	0.2745187811260023
123000	-4565.430377101876	-4823.436668059937	258.00629095806073	-4823.436668059937	0.06120377474328234	7.316522197361857	7.3859322007428245	0.0	0.0159899967400796	260.7778224469842	0.3144364726445169	0.2811204315218867	0.12175476167381817	0.2826883341597781
124000	-4566.518793659821	-4824.924028464055	258.4052348042331	-4824.924028464055	0.0613751948664795	7.316522197361857	7.3859322007428245	0.0	0.015360025563684272	261.13657136220365	0.31449750447640296	0.2811204315218867	0.1506732771618825	0.2537087868398277
125000	-4570.511189837025	-4832.4899173902195	261.97872755319406	-4832.4899173902195	0.058277579846179574	7.316522197361857	7.3859322007428245	0.0	0.01776043294096588	264.8552688337177	0.31449750447640296	0.2811204315218867	0.1506732771618825	0.2537087868398277
126000	-4580.672241417336	-4835.942701108886	255.27045969154904	-4835.942701108886	0.055954198033466046	8.775272356993877	7.3859322007428245	0.0	0.018514711050973135	258.49617878946526	0.31449750447640296	0.2811204315218867	0.1506732771618825	0.2537087868398277
127000	-4572.664726100542	-4830.473799842996	257.80907374245476	-4830.473799842996	0.05950306137269219	8.775272356993877	9.641788950053884	0.0	0.01605881333918827	261.352253503837	0.322722186999215	0.27289574899907465	0.1506732771618825	0.2537087868398277
128000	-4576.693724626722	-4833.4209811239925	256.7272564972713	-4833.4209811239925	0.06072179040636552	9.981267399063855	9.641788950053884	0.0	0.01715816857066881	260.56731578666097	0.322722186999215	0.27289574899907465	0.1506732771618825	0.2537087868398277
129000	-4564.629621206598	-4833.19780179033	268.56818058373244	-4833.19780179033	0.057123379282734386	9.981267399063855	9.641788950053884	0.0	0.014577024292581342	272.2452121220002	0.322722186999215	0.27289574899907465	0.1506732771618825	0.2537087868398277
130000	-4546.703035757086	-4818.543607531167	271.8405717740817	-4818.543607531167	0.05789708977626738	9.981267399063855	9.641788950053884	0.0	0.014117861690995024	275.4855974840406	0.3266687468274257	0.27289574899907465	0.13782059632910332	0.2626149078443962
131000	-4568.844994191714	-4825.168892796413	256.32389860469937	-4825.168892796413	0.057805042307658976	11.234823750452774	7.70720978846548	0.0	0.01697673044027505	259.98523028579416	0.3217766530628944	0.27289574899907465	0.13782059632910332	0.2675070016089275
132000	-4575.349535994695	-4838.475856048036	263.1263200533416	-4838.475856048036	0.05398323911861691	12.402571717625408	12.199698672946298	0.0	0.012839683528923966	267.53323040304514	0.3217766530628944	0.2674886850152598	0.13782059632910332	0.27291406559274234
133000	-4575.25976213079	-4831.329312666605	256.0695505358156	-4831.329312666605	0.06116482992873167	13.052711014148231	12.199698672946298	0.0	0.016169948494604937	260.80863581466053	0.3217766530628944	0.2674886850152598	0.13782059632910332	0.27291406559274234
134000	-4580.03045980515	-4828.966828608755	248.93636880360518	-4828.966828608755	0.06564459541219854	13.052711014148231	12.199698672946298	0.0	0.018322318110400897	253.80041947976184	0.3217766530628944	0.2674886850152598	0.13782059632910332	0.27291406559274234
135000	-4581.489727641196	-4835.098958995271	253.60923135407472	-4835.098958995271	0.0618163730962199	13.052711014148231	12.199698672946298	0.0	0.019173100934681282	258.5186704483198	0.3156157321630292	0.2674886850152598	0.13782059632910332	0.27907498649260754
136000	-4566.57766786488	-4825.993893206275	259.41622534139475	-4825.993893206275	0.0593797980507636	13.052711014148231	12.199698672946298	0.0	0.013663901206381671	263.98691353870765	0.3156157321630292	0.2674886850152598	0.13782059632910332	0.27907498649260754
137000	-4561.69601114244	-4823.732233827608	262.0362226851688	-4823.732233827608	0.05929691110322116	13.052711014148231	12.199698672946298	0.0	0.01706092436566569	266.8289441994855	0.3156157321630292	0.2674886850152598	0.13782059632910332	0.27907498649260754
138000	-4566.077557823044	-4822.973847358141	256.8962895350971	-4822.973847358141	0.05370685031818804	13.052711014148231	12.199698672946298	0.0	0.019367977998051192	261.8158414092423	0.3092892948195552	0.2674886850152598	0.13782059632910332	0.2854014238360815
139000	-4565.817148971299	-4829.916242100654	264.0990931293557	-4829.916242100654	0.0584224233351916	13.052711014148231	10.222514689359226	0.0	0.01900892452955984	268.66321300540955	0.3092892948195552	0.2674886850152598	0.13782059632910332	0.2854014238360815
140000	-4570.039242725072	-4831.174935068331	261.1356923432593	-4831.174935068331	0.059418634354000494	13.052711014148231	10.222514689359226	0.0	0.01682730091945169	265.57790626051053	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
141000	-4559.59735608781	-4821.410932538858	261.81357645104794	-4821.410932538858	0.06160209508638009	13.052711014148231	10.016046806561548	0.0	0.017742233279631703	266.271167330836	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
142000	-4566.4324037025035	-4828.139557384223	261.7071536817196	-4828.139557384223	0.05728979191387452	13.052711014148231	10.016046806561548	0.0	0.015626032736222244	266.0377349916117	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
143000	-4572.484836458765	-4829.596882702896	257.11204624413176	-4829.596882702896	0.06079978899228236	13.052711014148231	10.016046806561548	0.0	0.016634554490849978	261.5051713931455	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
144000	-4573.983245813761	-4832.208232379686	258.22498656592484	-4832.208232379686	0.056282434493840225	13.052711014148231	10.016046806561548	0.0	0.01623833313877579	262.5940042774883	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
145000	-4582.898821020193	-4832.538767401674	249.6399463814809	-4832.538767401674	0.06794292121717074	10.302728884425013	10.016046806561548	0.0	0.018438967039664782	253.6798094217752	0.3092892948195552	0.2762756175169102	0.12903366382745293	0.2854014238360815
146000	-4564.885885175463	-4824.5033296175125	259.61744444204925	-4824.5033296175125	0.0639106977238387	9.17328265146063	10.016046806561548	0.0	0.015019330063486498	263.24136518091507	0.3092892948195552	0.28561448086020813	0.12903366382745293	0.2760625604927836
147000	-4563.6289367952	-4829.6495081963885	266.0205714011879	-4829.6495081963885	0.060521047887330565	9.17328265146063	6.372956700041464	0.0	0.015336164273585109	268.9012763325589	0.3092892948195552	0.28561448086020813	0.12903366382745293	0.2760625604927836
148000	-4583.6663100577625	-4840.378599027155	256.7122889693929	-4840.378599027155	0.07042690293267845	9.17328265146063	6.372956700041464	0.0	0.01681433841127025	259.6850121827124	0.3092892948195552	0.28561448086020813	0.12903366382745293	0.2760625604927836
149000	-4574.545396176557	-4835.736045010615	261.19064883405815	-4835.736045010615	0.05920354868243789	9.17328265146063	6.372956700041464	0.0	0.01716484967461024	264.1840037173136	0.3092892948195552	0.28561448086020813	0.12903366382745293	0.2760625604927836
150000	-4575.39018328168	-4831.467111971369	256.0769286896897	-4831.467111971369	0.0593101063078738	9.17328265146063	8.584957981965378	0.0	0.01841291366941161	259.62930484905365	0.3092892948195552	0.28561448086020813	0.12903366382745293	0.2760625604927836
151000	-4572.742508016297	-4828.545602225199	255.8030942089024	-4828.545602225199	0.05934857383996303	12.625094916432143	8.584957981965378	0.0	0.015814040672534287	259.8039744872075	0.30996247143120886	0.28561448086020813	0.12836048721579926	0.2760625604927836
